ID_review,review,nota,sentimento
75186,O produto é muito bom e chegou bem rápido. Recomendo a todos,5,positivo
25425,"Estou totalmente insatisfeito, pois não consigo o contato . ......... Favor entrar em contato comigo  11942988424...........................................................................",1,negativo
77961,"além de não ser nada parecido com a foto, o tapete veio em um tom escuro, acredito que chega próximo da cor marron, exageradamente torto, faltando pelos em alguns lugares e escorrega muito, não vale a pena comprar!!",1,negativo
57155,"Já é segundo que eu compro porque o primeiro tive que da de presente, é um excelente produto muito resistente adoreiiiii.",5,positivo
38404,"Aparelho passa longe de ser silencioso, é como ter uma geladeira das antigas no seu quarto, quando o compressor liga vc precisa aumentar um pouco a tv se for a noite e vc tiver com o volume dela mais baixo, sem falar que ele faz um apito agudo um pouco mais baixo mas constante, o suficiente para encher o saco na hora de dormir. Sem falar que ele não gela um ambiente, meu quarto tem 12 metros quadrados e ele refresca apenas o que fica na frente dele de forma direta, do contrario vc nem sente ele.",1,negativo
65407,"Produto muito bom , super confortável e de excelente qualidade . Super indicado !",5,positivo
49990,É lógico que tem ouro dentro do copo... basta saber a quantidade de ouro para analisar se vale a pena comprar.,2,negativo
6371,"Para quem como eu prefere um aparelho, menor é super indicado!",4,positivo
96602,Já pedi para que me encaminhasse código para devolução do produto que comprei mas até agora não me deram retorno já fazem uma semana,1,negativo
27668,"Produto veio bem embalado e a entrega foi bastante rápida, além de ter um ótimo custo benefício.",5,positivo
7408,"Atendeu atendeu atendeu atendeu! Já pedi pra parar de mandar e-mails vou abrir um processo contra vcs se continuar a receber e-mails, vcs são inconvenientes demais",5,positivo
123916,ÓTIMO CUSTO BENEFÍCIO. MAS A CAPACIDADE PODERIA SER MAIOR QUE 3 LITROS.,4,positivo
29998,Adorei o produto...correspondeu as minhas expectativas,4,positivo
119796,"Realmente essa marca é muito boa, e tem um preço muito bom comparado ao Faber-Castell. Podem comprar sem problemas.",5,positivo
49066,"extremamente rápida, configuração fácil de ser entendida ,  ótimo produto",4,positivo
36656,"nao recomendo, o tapete e ruim, com 2 dias de uso ja embolou todo pelo, so perdi tempo e dinheiro. nao recomendo.",1,negativo
48020,"A avaliação ""Ruim"", se deve ao fato de que é obrigado a preencher para prosseguir. Não sei se é, ou não, ruim. SIMPLESMENTE, NÃO RECEBI. Logo, não posso avaliar.",1,negativo
2696,"Lindas bonecas, ótimo preço. Vale a pena a compra. Entrega no prazo porém não atualizou no sistema o rateio.",5,positivo
60252,Chegou muito mais antes do prazo que eles deram amei o produto,5,positivo
19054,"Produto bom, imagem muito boa com alta definição. Os comandos são de fácil acesso e dessa maneira é bem cadastrar a TV de acordo com sua necessidade tanto para assistir aos programar como todos os aplicativos oferecidos.",4,positivo
106820,"O aparelho veio com defeito não liga ,solicitei a troca e não obtive respostas ainda. no aguardo.",1,negativo
46911,"E a primeira  vez que tenho problemas  com o site.. meu logim  estava sendo  usado por outra pessoa Endereço, telefone,  que desconheço. .. fiz o cancelamento  da compra..  No meu logim esta um cpf desconhecido. .. sem opção  de troca... Tomem cuidado",1,negativo
44542,"A primeira vez que fui usar, começou a vazar água, mesmo assim tentei novamente mais não teve como. Em toda usa estação estava vazando. Chateada, expectativa frustada",1,negativo
21201,"Bom produto, entrega rápida!  Meu noivo adorou! Recomendo a compra!!!",4,positivo
46505,"A qualidade do produtos é pessima, as peças nao encaixam direito, etc..",1,negativo
3376,"Duas teclas simplesmente pararam de funcionar no segundo dia de uso, são elas: a tecla ""2"" e a ""x"". Elas pararam de funcionar sem mais nem menos, testei em outro PC, em outras entradas, reiniciando, reinstalando e nada deu certo.",1,negativo
13577,"Excelente Aparelho, até agora tudo perfeito.-------------",5,positivo
43550,"Útil, cumpre com sua função na casa. Para donas de casa que querem ter mais praticidade.",4,positivo
107866,Compro há quase um ano.Tem um efeito muito bom na saúde dos meus cães.,5,positivo
132168,"Estou começando a usar agora, aparentemente é de boa qualidade.",4,positivo
124565,"A cor recebida não condiz com a cor do anúncio!  Realizei a compra querendo que fosse na cor cinza, pois a original do meu bebedouro era cinza, e veio em um tom dourado. Agora está diferente dos outros acessórios do bebedouro. Não gostei!",1,negativo
37764,"Comprei o produto  mais não  usei  ,quando coloquei  o garrafão  de água  a agua  escorreu  direto no chão  n",1,negativo
33085,Fazia um ano eu sem o Office da Microsoft  eu comprei gostei de mais!,5,positivo
106911,Produto muito bom. Atendeu minhas expectativas. Já tinha a mochila e agora fiquei com o conjunto completo,5,positivo
6031,Até agora não recebi o meu pedido  Pós paguei pra receber em casa depois voces manda retirar nos correios eu vou  aos correios o produto ja esta devolvido.,1,negativo
51921,Muito bom recomendo.... Mas as panelas que comprei veio uma sem a tampa ea outra com aranhao.,5,positivo
38327,"Entrega rápida, veio na caixa da Casio com manual, garantia e muito bem embalado. Produto legítimo, led de iluminação esverdeado padrão dos Vintages e pulseiras com número de série. Recomendo muito!",5,positivo
54057,"A entrega estava prevista para o dia 21.02.2018 e até o momento no recebi o produto. Estou tentando saber o porque o produto ainda não foi entregue, mas até o momento não recebi nenhuma resposta satisfatória.",1,negativo
48161,A mesa não chegou ainda! Por que estão pedindo para avaliar?,1,negativo
111625,"Gostei muito do produto. recomendo o produto, boa jogabilidade.",4,positivo
6308,"Eu simplesmente ameiiiii!!! Produto de qualidade e além de muito bonito, entrega antes do prazo!!!",5,positivo
67506,O produto não chegou no local desejado. Já se passaram 10 dias da data final de entrega.,1,negativo
19673,A cortina é muito boa e o blackout também!!! Demorou um pouco para chegar mas valeu a pena esperar.,5,positivo
67861,"Excelente videogame para toda família. Vale a pena, pois une duas opções: portátil e console de mesa. Aqui em casa adoramos!",5,positivo
130894,.............................................................................,4,positivo
39365,comprei esta cama com pes de madeira e veio de plástico e ate hoje ninguem resolvel o meu problema estou muito decepcionado com a Américas e a brasil varejos espero que eles resolva o meu problema,1,negativo
124951,Gente gostaria de agradecer a lojas Américas pelo respeito ao seus clientes.... a poltrona chegou bem antes .... E do jeito da foto ...os entregadores também  foram ótimos.. parabéns .... muito feliz com minha compra,4,positivo
107032,Parece que comprei está roupa em um bazar de esquina.,1,negativo
97275,adorei...super recomendo! otimo material fica linda na parede,5,positivo
44543,"Produto muito bom, super pratico. Chegou antes do prazo estipulado",4,positivo
105790,O produto ainda não chegou. Não tenho nada a declarar.,1,negativo
85369,"Atende o esperado, TV no quarto das crianças botão da netflix do controle é show.",5,positivo
69523,"O alcance e estabilidade do WiFI são péssimos. No mesmo lugar que Notebook HP Pavilion e smartphone funcionam com sinal bom e sem interrupções, o Vivobook apresentação variação constante do sinal (ficando no regular/ruim) e interrupção no acesso a Internet. Terei que comprar um repetidor de WiFI só para poder usar o Notebook. A usabilidade é péssima. Muitas vezes o touchpad para de responder e tenho que tirar o dedo, aguardar algum tempo para voltar a funcionar. No teclado faltam teclas para / e ? (ficam em outras teclas e tem que usar o alt gr) o que dificulta a digitação de textos e operação de prompt de comando. Todos os outros notebooks que vi tem teclas dedicadas. O HD é muito lento (mesmo para um notebook).  Esperei finalizar todas as atualizações do Windows (o que demorou dias) e mesmo assim todo o aceso a programas é muito, muito demorado. As vezes o notebook fica instável para ligar ou voltar da hibernação (tem que pressionar tecla ligar e outras teclas várias vezes).",2,negativo
69841,Produto ótimo e entrega excelente recomendo para todos.,4,positivo
92184,O furo da manopla e maior que o eicho a gaveta também e menor que o rasgo a manopla não se encaixa fica saindo na mão não tem condição de uso não recomendo para ningem.,1,negativo
99504,"Primeiro que vendem como se fosse Android. Mas é uma versão velha que não funciona bem, parece um tablet na televisão. Versão fraca de Android e sem aplicativos. O áudio é uma porcaria, parece que é mono. NÃO COMPREM",1,negativo
22795,"Impressora econômica e versátil. Poder deixá-la em qualquer parte da casa, por conta da conexão wireless, proporciona muita praticidade.",4,positivo
103444,"ADOREI O PRODUTO E MUITO MAIS AINDA A PONTUALIDADE E NO ATENDIMENTO E AINDA MAIS E-MAIL E MAIS EMAIL DANDO TODA A COBERTURA. PORISSO, DOU NOTA MIL. GRATO-CYRO DE FREITAS AGRA",5,positivo
4371,Estou aguardando solucionarem a troca...ate agora nao obtive resposta da loja...primeira vez que me acontece ....nao receber o que nao foi o que realmente comprei...só vou avaliar como convém quando tiver resposta sobre o que houve por nao mandarem esse e sim outro e faltando um dos refil,2,negativo
56229,"Não tenho como avaliar o produto, pois apesar de que foi entregue na portaria do meu prédio, não me foi entregue pelos porteiros. Já mostrei para eles que um deles tinha assinado no dia 24/02 recebendo o produto, mas não me entregaram. aguardo que eles resolvam este problema.",2,negativo
106103,"Gela muito bem, vazão da água também atende, estou muito satisfeito com o aparelho. Único problema, foi que a tampa veio quebrada na parte inferior, provavelmente no transporte, e estou aguardando ainda a solução do problema.",4,positivo
24632,"Vi muita gente falando mal do produto, mas vi pessoas falando bem também. Tirei a conclusão que deveria arriscar, e até agora a tv corresponde às minhas expectativas. Ela demora um tempo normal pra carregar os programas de internet, não achei rápido, mas tbm não é lento como as pessoas falaram. Até agora pra mim é um bom custo benefício, se algo acontecer que mude minha opinião, relato aqui...",4,positivo
26690,"A entrega chegou depois do previsto, mas o produto veio certinho.",4,positivo
103875,"Um.aparelho muito bom de ótima qualidade, lindo, moderno eu recomendo para.",5,positivo
90244,O cabelo ficou quebradiço e não chegou ao resultado esperado.,2,negativo
117088,"Este fone de ouvido Knup Kp 323 valeu pelo qie eu esperava. Superou as expectativa, o som do fone muito bom e a torre transmissora funciona muito bem. Produto que eu recomendo.",5,positivo
84250,"PRODUTO DE ÓTIMA QUALIDADE, ENTREGUE DENTRO DO PRAZO.",4,positivo
97195,Bom eu já tinha comprado uma outra antes e era maravilhosa já essa ela não é boa não esquenta e estar pegando meu cabelo dessa vez estou insatisfeita com o produto.,2,negativo
90899,"pior loja do site, prazo de entrega extremamente longo e o produto nao foi entregue",1,negativo
42272,"Ótima marca, excelente produto, excelente preço, e bem durável. Já faço uso a mais de uma década.",5,positivo
112745,"Leve, simples e compacto com boa lente e espéculos reservas. Recomendo!",4,positivo
2952,Produto muito bom e excelente. Recomendo para todos.,5,positivo
91917,"Recebi, no prazo, e muito bom o produto, recomendoi",4,positivo
106285,"Essa chave é um objeto mistico, forjada pelos anões ancestrais com os mesmos elementos utilizados no Mjölnir, o martelo de Thor. Usada de maneira correta nenhum parafuso engripado seria pareo para o poder depositado nessa ferramenta. Esse preço esta muito barato e essa oferta só foi possível graças a um lampejo de bondade de Odin.",5,positivo
93982,otimo produto. recomendo a todos os amigos do ML que se interessarem em adquirir.,5,positivo
36030,"Lindíssima! Boa imagem, bom som, fácil manuseio e chegou perfeita.",5,positivo
107268,"Totalmente réplica , no escuro não agente os ponteiros melhor o ponteiro não são refletivo no escuro e pra piorar com um dia de uso perdi duas peças que soltou eu usando normalmente não gostei se tiver a opção de troca ou devolução do dinheiro eu queria . Meu zap qualquer coisa 993044785 Sou do Rio de Janeiro",1,negativo
